alias,categary_alias,categary_title,latitude,longitude,display_phone,,image_url,,location.address1,location.city,name,phone,price,rating,url
kuma-sushi-sake-san-francisco,sushi,Japanese,37.78669965,-122.4197668,(415) 962-7400,,https://s3-media1.fl.yelpcdn.com/bphoto/NVyUwp-IFgDsQvGdWmZ63Q/o.jpg,,1040 Polk St,San Francisco,Kuma Sushi + Sake,14159627400,$$,4.5,https://www.yelp.com/biz/kuma-sushi-sake-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
kings-thai-cuisine-1-san-francisco-2,thai,Thai,37.78262,-122.46614,(415) 752-5198,,https://s3-media2.fl.yelpcdn.com/bphoto/p9iK1z1zD8wfh8vr7OfnWg/o.jpg,,639 Clement St,San Francisco,King's Thai Cuisine 1,14157525198,$,3.5,https://www.yelp.com/biz/kings-thai-cuisine-1-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cafe-international-san-francisco,coffee,Drinks,37.77227,-122.43084,(415) 552-7390,,https://s3-media1.fl.yelpcdn.com/bphoto/Wv0ZeSOW4K2QJ5FEK0UaNw/o.jpg,,508 Haight St,San Francisco,Cafe International,14155527390,$,4,https://www.yelp.com/biz/cafe-international-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
maykadeh-san-francisco,mideastern,Middle Eastern,37.80002,-122.40714,(415) 362-8286,,https://s3-media2.fl.yelpcdn.com/bphoto/HEuTyVMxN-5qj86LO2iVlQ/o.jpg,,470 Green St,San Francisco,Maykadeh,14153628286,$$,4,https://www.yelp.com/biz/maykadeh-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
champa-garden-san-francisco-2,asianfusion,Asian Fusion,37.72507288,-122.4600251,(415) 349-4186,,https://s3-media2.fl.yelpcdn.com/bphoto/DYjgnXyE5G9WcQVT631ZRA/o.jpg,,613 Faxon Ave,San Francisco,Champa Garden,14153494186,$$,4,https://www.yelp.com/biz/champa-garden-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
allegro-romano-san-francisco,italian,Italian,37.79691,-122.41541,(415) 928-4002,,https://s3-media1.fl.yelpcdn.com/bphoto/gMQZm8p8zb6YVpj3TDOoEA/o.jpg,,1701 Jones St,San Francisco,Allegro Romano,14159284002,$$$,4,https://www.yelp.com/biz/allegro-romano-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fishermans-wharf-san-francisco-3,localflavor,Others,37.80158,-122.40996,(415) 673-3530,,https://s3-media2.fl.yelpcdn.com/bphoto/yUblxAXDnLM_oei34KPNLA/o.jpg,,,San Francisco,Fisherman's Wharf,14156733530,,4,https://www.yelp.com/biz/fishermans-wharf-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
viva-goa-san-francisco,indpak,Indian,37.799287,-122.441485,(415) 440-2600,,https://s3-media4.fl.yelpcdn.com/bphoto/bHrpVfx11QPlbnLTWjLj7A/o.jpg,,2420 Lombard St,San Francisco,Viva Goa,14154402600,$$,4,https://www.yelp.com/biz/viva-goa-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cake-coquette-san-francisco,desserts,Desserts,37.73984018,-122.4094748,(415) 641-0200,,https://s3-media4.fl.yelpcdn.com/bphoto/LML82XMkbcGnncr0wArbHQ/o.jpg,,1501 Cortland Ave,San Francisco,Cake Coquette,14156410200,$$,4.5,https://www.yelp.com/biz/cake-coquette-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
panchitas-restaurant-no-2-san-francisco,salvadoran,Salvadoran,37.76471,-122.4216,(415) 431-4232,,https://s3-media1.fl.yelpcdn.com/bphoto/1bgayptEzpeWPITWN3fNDg/o.jpg,,3091 16th St,San Francisco,Panchita's Restaurant No 2,14154314232,$$,4,https://www.yelp.com/biz/panchitas-restaurant-no-2-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
le-soleil-san-francisco,vietnamese,Vietnamese,37.78297,-122.46074,(415) 668-4848,,https://s3-media3.fl.yelpcdn.com/bphoto/qtGkScYgbI-A3iZseSf4Zw/o.jpg,,133 Clement St,San Francisco,Le Soleil,14156684848,$$,4,https://www.yelp.com/biz/le-soleil-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
elixiria-san-francisco,juicebars,Drinks,37.79206254,-122.3967272,(628) 444-3149,,https://s3-media3.fl.yelpcdn.com/bphoto/ZuGpwBqB1W20TMUhyuhNEg/o.jpg,,25 Beale St,San Francisco,Elixiria,16284443149,$$,4.5,https://www.yelp.com/biz/elixiria-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
hobsons-choice-san-francisco,bars,Bars,37.76969748,-122.4487181,(415) 621-5859,,https://s3-media2.fl.yelpcdn.com/bphoto/9yNvWyXDm5unTw_k6Gq9cw/o.jpg,,1601 Haight St,San Francisco,Hobson's Choice,14156215859,$$,4,https://www.yelp.com/biz/hobsons-choice-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
little-baobab-san-francisco-5,senegalese,Senegalese,37.76038,-122.41898,(415) 643-3558,,https://s3-media1.fl.yelpcdn.com/bphoto/fKrWNxzVsOhZGy50faTBpg/o.jpg,,3386 19th Street,San Francisco,Little Baobab,14156433558,$$,4,https://www.yelp.com/biz/little-baobab-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bar-587-san-francisco,lounges,Bars,37.78771,-122.41139,(415) 817-1712,,https://s3-media2.fl.yelpcdn.com/bphoto/_jZ11yj3vJgpxvARCpec-w/o.jpg,,587 Post St,San Francisco,Bar 587,14158171712,$$,4.5,https://www.yelp.com/biz/bar-587-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
chabaa-thai-cuisine-san-francisco,thai,Thai,37.76326,-122.48077,(415) 753-3347,,https://s3-media2.fl.yelpcdn.com/bphoto/cXySwdn-yB1rRXF6caaOHw/o.jpg,,2123 Irving St,San Francisco,Chabaa Thai Cuisine,14157533347,$$,3.5,https://www.yelp.com/biz/chabaa-thai-cuisine-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
sushi-hon-san-francisco,japanese,Japanese,37.75596727,-122.412432,(415) 525-4527,,https://s3-media4.fl.yelpcdn.com/bphoto/HySScnwsoAfXfDqvWUtVow/o.jpg,,2598 Harrison St,San Francisco,Sushi Hon,14155254527,$$$$,4.5,https://www.yelp.com/biz/sushi-hon-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
moulin-rouge-restaurant-san-francisco,diners,Diners,37.78599867,-122.4178382,(415) 928-0158,,https://s3-media1.fl.yelpcdn.com/bphoto/qc7TZjxgPBn8-2Ils6hjTg/o.jpg,,887 Geary St,San Francisco,Moulin Rouge Restaurant,14159280158,$,4,https://www.yelp.com/biz/moulin-rouge-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tartine-manufactory-san-francisco,bakeries,Bakeries,37.76184023,-122.4119817,(415) 757-0007,,https://s3-media3.fl.yelpcdn.com/bphoto/3g1GrMCclkT_heNfB2pt9g/o.jpg,,595 Alabama St,San Francisco,Tartine Manufactory,14157570007,$$,3.5,https://www.yelp.com/biz/tartine-manufactory-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lale-san-francisco-2,breakfast_brunch,Breakfast & Brunch,37.763813,-122.465797,(415) 566-8814,,https://s3-media1.fl.yelpcdn.com/bphoto/DZRNZNNfFadVDCeE6L28OA/o.jpg,,731 Irving St,San Francisco,LaLe,14155668814,$$,4,https://www.yelp.com/biz/lale-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
massawa-restaurant-san-francisco-2,ethiopian,Ethiopian,37.79971436,-122.4080074,(415) 621-4129,,https://s3-media2.fl.yelpcdn.com/bphoto/f_-srGHdq-U9OofpoyC17g/o.jpg,,532 Green St,San Francisco,Massawa Restaurant,14156214129,$$,4.5,https://www.yelp.com/biz/massawa-restaurant-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
biergarten-san-francisco,german,German,37.77607571,-122.424053,(415) 252-9289,,https://s3-media1.fl.yelpcdn.com/bphoto/_okkYJxRbb_o5_gFLFOHTA/o.jpg,,424 Octavia St,San Francisco,Biergarten,14152529289,$$,4,https://www.yelp.com/biz/biergarten-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
roses-cafe-san-francisco,italian,Italian,37.79707,-122.43699,(415) 775-2200,,https://s3-media4.fl.yelpcdn.com/bphoto/nkUyWkwvmSAJrRiMvWRXMg/o.jpg,,2298 Union St,San Francisco,Rose's Cafe,14157752200,$$,3.5,https://www.yelp.com/biz/roses-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bistro-at-the-cliff-house-san-francisco,seafood,Seafood,37.77841,-122.51443,(415) 386-3330,,https://s3-media2.fl.yelpcdn.com/bphoto/wcM6L96apBdwKQw7yPDJhQ/o.jpg,,1090 Point Lobos Ave,San Francisco,Bistro At The Cliff House,14153863330,$$,3.5,https://www.yelp.com/biz/bistro-at-the-cliff-house-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
kung-food-san-francisco,chinese,Chinese,37.77765577,-122.438783,(415) 673-6688,,https://s3-media3.fl.yelpcdn.com/bphoto/vRBHulniso7uiAQig8CLdQ/o.jpg,,1615 McAllister St,San Francisco,Kung Food,14156736688,$,4,https://www.yelp.com/biz/kung-food-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-crepe-house-san-francisco,creperies,Desserts,37.7928487,-122.4211972,(415) 441-2421,,https://s3-media3.fl.yelpcdn.com/bphoto/nYIYgWxM6kmoQihO25sc6g/o.jpg,,1755 Polk St,San Francisco,The Crepe House,14154412421,$$,4,https://www.yelp.com/biz/the-crepe-house-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cracked-and-battered-san-francisco,breakfast_brunch,Breakfast & Brunch,37.76266,-122.39719,(415) 926-8645,,https://s3-media3.fl.yelpcdn.com/bphoto/aRyqX97NWaMJvKIiw6iveQ/o.jpg,,1434 18th St,San Francisco,Cracked & Battered,14159268645,$$,4.5,https://www.yelp.com/biz/cracked-and-battered-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
garibaldis-san-francisco-2,newamerican,American,37.7883799,-122.44729,(415) 563-8841,,https://s3-media2.fl.yelpcdn.com/bphoto/Bd8b7VVqcD5vesqTPDhdVg/o.jpg,,347 Presidio Ave,San Francisco,Garibaldi's,14155638841,$$$,4,https://www.yelp.com/biz/garibaldis-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
umi-san-francisco,japanese,Japanese,37.7627274,-122.3961661,(415) 355-1328,,https://s3-media4.fl.yelpcdn.com/bphoto/o9zBkYg3-S14LZiOX7oiJA/o.jpg,,1328 18th St,San Francisco,Umi,14153551328,$$,4,https://www.yelp.com/biz/umi-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bernies-san-francisco,coffee,Drinks,37.7516043,-122.4311572,(415) 642-1192,,https://s3-media1.fl.yelpcdn.com/bphoto/j9qsNCOpoEj7JhkKjY8Uzw/o.jpg,,3966 24th St,San Francisco,Bernie's,14156421192,$,4.5,https://www.yelp.com/biz/bernies-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-cake-gallery-san-francisco,bakeries,Bakeries,37.7737897,-122.4118789,(415) 861-2253,,https://s3-media3.fl.yelpcdn.com/bphoto/wv_ApV-Ewv-922ZoRR_Ing/o.jpg,,290 9th St,San Francisco,The Cake Gallery,14158612253,$$,4.5,https://www.yelp.com/biz/the-cake-gallery-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
blue-danube-coffee-house-san-francisco,coffee,Drinks,37.78323,-122.46251,(415) 221-9041,,https://s3-media3.fl.yelpcdn.com/bphoto/RoIOP-Or2j0dogDXG9fbkg/o.jpg,,306 Clement St,San Francisco,Blue Danube Coffee House,14152219041,$,4,https://www.yelp.com/biz/blue-danube-coffee-house-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
izzys-san-francisco-san-francisco,steak,Steakhouses,37.8003027,-122.4381084,(415) 563-0487,,https://s3-media1.fl.yelpcdn.com/bphoto/qXcoU9UPx0Fs-ASnS_nyNg/o.jpg,,3345 Steiner St,San Francisco,Izzy's San Francisco,14155630487,$$$,3.5,https://www.yelp.com/biz/izzys-san-francisco-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-spice-jar-san-francisco,asianfusion,Asian Fusion,37.75431445,-122.4093592,(415) 829-3668,,https://s3-media2.fl.yelpcdn.com/bphoto/IqFT_eimCV_Oyg12PR4IVQ/o.jpg,,2500 Bryant St,San Francisco,The Spice Jar,14158293668,$$,4.5,https://www.yelp.com/biz/the-spice-jar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-sandwich-spot-san-francisco-2,sandwiches,Fast Food,37.79967,-122.43955,(415) 829-2587,,https://s3-media2.fl.yelpcdn.com/bphoto/TBCeibABqyY-nsVMSFzlRQ/o.jpg,,3213 Pierce St,San Francisco,The Sandwich Spot,14158292587,$,4,https://www.yelp.com/biz/the-sandwich-spot-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
king-of-thai-noodle-house-san-francisco-3,thai,Thai,37.786654,-122.407756,(415) 677-9991,,https://s3-media1.fl.yelpcdn.com/bphoto/wcGnM2QKnjrXZdxRGV9RjA/o.jpg,,184 O'Farrell St,San Francisco,King Of Thai Noodle House,14156779991,$$,3.5,https://www.yelp.com/biz/king-of-thai-noodle-house-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
la-mediterranee-san-francisco-7,mediterranean,Mediterranean,37.76450698,-122.4332974,(415) 431-7210,,https://s3-media2.fl.yelpcdn.com/bphoto/QHDz4PFu1g2LZNsMPbHq1w/o.jpg,,288 Noe St,San Francisco,La Mediterranee,14154317210,$$,4,https://www.yelp.com/biz/la-mediterranee-san-francisco-7?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
onigilly-san-francisco-13,japanese,Japanese,37.7914033,-122.404308,(415) 671-4706,,https://s3-media4.fl.yelpcdn.com/bphoto/pXfzOeF9Qt7GOltUpWI2eA/o.jpg,,343 Kearny St,San Francisco,Onigilly,14156714706,$,4,https://www.yelp.com/biz/onigilly-san-francisco-13?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
sutro-heights-park-san-francisco,parks,Parks,37.777786,-122.511097,(415) 561-4323,,https://s3-media1.fl.yelpcdn.com/bphoto/u4BkVcai7f-9UqudMX2ZLQ/o.jpg,,48th Ave & Point Lobos Ave,San Francisco,Sutro Heights Park,14155614323,,4.5,https://www.yelp.com/biz/sutro-heights-park-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
yield-wine-bar-san-francisco,wine_bars,Bars,37.75817373,-122.3885084,(415) 401-8984,,https://s3-media4.fl.yelpcdn.com/bphoto/VEWyf6XVjahLZvZNIVZrww/o.jpg,,2490 3rd St,San Francisco,Yield Wine Bar,14154018984,$$,4.5,https://www.yelp.com/biz/yield-wine-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
spro-coffee-lab-san-francisco-6,coffee,Drinks,37.7708238,-122.3913997,(415) 663-6811,,https://s3-media1.fl.yelpcdn.com/bphoto/8kzo7XNu1XQd7h_ViwAYNA/o.jpg,,601 Mission Bay Blvd N,San Francisco,Spro Coffee Lab,14156636811,$$,4.5,https://www.yelp.com/biz/spro-coffee-lab-san-francisco-6?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
irving-subs-san-francisco-4,sandwiches,Fast Food,37.76405,-122.46933,(415) 566-3155,,https://s3-media2.fl.yelpcdn.com/bphoto/1yXDZJmr62xhhOEk7MMakw/o.jpg,,1298 12th Ave,San Francisco,Irving Subs,14155663155,$,4.5,https://www.yelp.com/biz/irving-subs-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
buckhorn-grill-san-francisco-san-francisco,sandwiches,Fast Food,37.784221,-122.406176,(415) 978-9770,,https://s3-media1.fl.yelpcdn.com/bphoto/xVXFbBPS3vRt789Dn2P8Wg/o.jpg,,845 Market St,San Francisco,Buckhorn Grill - San Francisco,14159789770,$$,4,https://www.yelp.com/biz/buckhorn-grill-san-francisco-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cafe-reverie-san-francisco,sandwiches,Fast Food,37.766169,-122.449763,(415) 242-0200,,https://s3-media3.fl.yelpcdn.com/bphoto/mNkgwcRGSCWCvziudpZNZw/o.jpg,,848 Cole St,San Francisco,Cafe Reverie,14152420200,$$,4,https://www.yelp.com/biz/cafe-reverie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
radio-africa-kitchen-san-francisco,newamerican,American,37.73475,-122.39108,(415) 826-9660,,https://s3-media2.fl.yelpcdn.com/bphoto/L60yLsIQweRYIs_8hqjTaQ/o.jpg,,4800 3rd St,San Francisco,Radio Africa Kitchen,14158269660,$$,4.5,https://www.yelp.com/biz/radio-africa-kitchen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
la-santaneca-de-la-mission-san-francisco,mexican,Mexican,37.75192,-122.41814,(415) 285-2131,,https://s3-media4.fl.yelpcdn.com/bphoto/_LIDyOv6OKk4m1McXiyx5g/o.jpg,,2815 Mission St,San Francisco,La Santaneca De La Mission,14152852131,$$,4,https://www.yelp.com/biz/la-santaneca-de-la-mission-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
sams-diner-san-francisco,tradamerican,American,37.77846224,-122.4155106,(415) 626-8590,,https://s3-media1.fl.yelpcdn.com/bphoto/JWwU8oYPEoKRZnxI98A3OA/o.jpg,,1220 Market St,San Francisco,SAM's Diner,14156268590,$$,4,https://www.yelp.com/biz/sams-diner-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
akira-japanese-restaurant-san-francisco,japanese,Japanese,37.78830576,-122.4243915,(415) 800-8498,,https://s3-media1.fl.yelpcdn.com/bphoto/yb_SCxOUqmWctL4Jv50KWA/o.jpg,,1634 Bush St,San Francisco,Akira Japanese Restaurant,14158008498,$$,4.5,https://www.yelp.com/biz/akira-japanese-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
barzotto-san-francisco,italian,Italian,37.75252118,-122.4209172,(415) 285-1200,,https://s3-media4.fl.yelpcdn.com/bphoto/x1PFIdDxNKrccGjAaKcvFg/o.jpg,,1270 Valencia St,San Francisco,Barzotto,14152851200,$$,4,https://www.yelp.com/biz/barzotto-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mission-rock-resort-san-francisco-2,seafood,Seafood,37.76552933,-122.3865987,(415) 701-7625,,https://s3-media1.fl.yelpcdn.com/bphoto/DzAxE-kV8SZabpO9UDGI9g/o.jpg,,817 Terry Francois Blvd,San Francisco,Mission Rock Resort,14157017625,$$,3.5,https://www.yelp.com/biz/mission-rock-resort-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
wooden-spoon-san-francisco,breakfast_brunch,Breakfast & Brunch,37.76661828,-122.4302628,(415) 946-3005,,https://s3-media2.fl.yelpcdn.com/bphoto/LKwpa379wkgA-juKt6au7w/o.jpg,,2172 Market St,San Francisco,Wooden Spoon,14159463005,$$,4.5,https://www.yelp.com/biz/wooden-spoon-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
top-of-the-mark-san-francisco,breakfast_brunch,Breakfast & Brunch,37.79169327,-122.4104083,(415) 392-3434,,https://s3-media1.fl.yelpcdn.com/bphoto/EVb0niz9QnttL10OpeslNQ/o.jpg,,999 California St,San Francisco,Top Of The Mark,14153923434,$$$,3.5,https://www.yelp.com/biz/top-of-the-mark-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
orenchi-beyond-san-francisco-6,ramen,Japanese,37.77033953,-122.4227931,(415) 431-3971,,https://s3-media4.fl.yelpcdn.com/bphoto/w2L26DF5hO4z4-pSWZC5xw/o.jpg,,174 Valencia St,San Francisco,Orenchi Beyond,14154313971,$$,4,https://www.yelp.com/biz/orenchi-beyond-san-francisco-6?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
regent-thai-restaurant-san-francisco-2,thai,Thai,37.74355,-122.42693,(415) 643-5893,,https://s3-media3.fl.yelpcdn.com/bphoto/gF4VDfzUa0WEaS92zpEh0w/o.jpg,,1700 Church St,San Francisco,Regent Thai Restaurant,14156435893,$$,4,https://www.yelp.com/biz/regent-thai-restaurant-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
red-chilli-san-francisco,indpak,Indian,37.786076,-122.412882,(415) 931-3529,,https://s3-media1.fl.yelpcdn.com/bphoto/NRdE2YbJfB3d4qX9eCXrng/o.jpg,,522 Jones St,San Francisco,Red Chilli,14159313529,$$,4,https://www.yelp.com/biz/red-chilli-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
